0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.9890e+30,1,1,0,1e10
5.7900e+10,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,4.7900e+04,3.3020e+23,0.3,0.3,0.3,3e9
1.0820e+11,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.5000e+04,4.8690e+24,0.8,0.8,0.8,4e9
1.4960e+11,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.9800e+04,5.9740e+24,0.1,0.7,1.0,6e9
2.2790e+11,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.4100e+04,6.4190e+23,0.9,0.2,0.0,4e9
